History Channel Functions Measurement Report

Measurements started at Date: 06-May-2023 Time: 14:20:27

Spectrometer ID : 0706001U1
Integration Time: 100.00 ms
Averages        : 8 scans

Description of the Function:

Integral: between  340.00 and  360.00 nm. Multiplied with:  1.0000. Scope Corrected for Dark Mode

Time         Seconds   Function Value
03:05:38  45912.221     250575.6123
03:05:48  45922.967     251067.3565
03:05:59  45933.719     250906.3583
03:06:10  45944.475     250527.7680
03:06:20  45954.987     251301.7828
03:06:31  45965.502     250995.0913
03:06:41  45976.012     250731.8674
03:06:52  45986.528     250997.6292
03:07:02  45997.038     250978.8001
03:07:13  46007.552     251043.1631
03:07:23  46017.732     250971.5746
03:07:34  46028.243     251120.2241
03:07:44  46038.757     251395.3562
03:07:55  46049.271     251247.2215
03:08:05  46059.789     251262.3054
03:08:16  46070.302     251660.1560
03:08:26  46080.819     251789.4290
03:08:37  46091.567     251888.7011
03:08:47  46102.078     251577.4318
03:08:58  46112.594     251892.4782
03:09:09  46123.341     251832.1201
03:09:19  46133.858     252002.2651
03:09:30  46144.369     251983.4362
03:09:40  46154.882     251872.0371
03:09:51  46165.636     252317.4578
03:10:01  46176.146     252373.7875
03:10:12  46186.662     252283.6119
03:10:22  46197.174     252082.1485
03:10:33  46207.926     252487.3783
03:10:44  46218.441     252354.6418
03:10:54  46228.953     252317.6357
03:11:05  46239.466     252096.6179
03:11:15  46249.979     252635.1379
03:11:26  46260.730     252488.8713
03:11:37  46271.482     252351.6485
03:11:47  46281.998     253005.1450
03:11:58  46292.509     253175.6910
03:12:08  46303.023     252891.2643
03:12:19  46313.536     253065.8619
03:12:29  46324.049     252520.1581
03:12:40  46334.557     253164.1682
03:12:50  46345.072     253432.3784
03:13:01  46355.583     253464.4712
03:13:12  46366.334     253232.0667
03:13:22  46376.852     253464.7011
03:13:33  46387.361     253284.7388
03:13:43  46397.877     253565.0008
03:13:53  46407.971     253219.8681
03:14:04  46418.484     253439.7325
03:14:14  46428.996     252675.6577
03:14:25  46439.510     253863.4282
03:14:35  46450.021     253822.5513
03:14:46  46460.776     253778.2782
03:14:57  46471.289     253989.3520
03:15:07  46481.801     253443.6602
03:15:18  46492.315     253663.9047
03:15:28  46503.059     253918.4611
03:15:39  46513.569     253681.3012
03:15:49  46524.083     253638.0458
03:16:00  46534.594     254005.3476
03:16:10  46545.109     253871.7108
03:16:21  46555.861     253277.2562
03:16:32  46566.609     253777.2930
03:16:42  46577.119     254169.2695
03:16:53  46587.634     254023.0093
03:17:03  46598.144     254437.5711
03:17:14  46608.660     254408.8350
03:17:24  46619.174     253867.9381
03:17:35  46629.688     254408.4482
03:17:45  46640.201     254429.2160
03:17:56  46650.716     254473.4829
03:18:07  46661.226     254166.0483
03:18:17  46671.978     254679.2607
03:18:28  46682.489     254661.7679
03:18:38  46693.001     254430.3706
03:18:49  46703.513     254129.0112
03:18:59  46714.025     254116.2284
03:19:10  46724.771     254291.4969
03:19:21  46735.521     254066.6937
03:19:31  46746.037     254028.7128
03:19:42  46756.547     253964.3341
03:19:52  46767.061     254172.1792
03:20:03  46777.574     254651.3121
03:20:13  46788.090     254589.5654
03:20:24  46798.602     254309.4730
03:20:35  46809.348     254322.4108
03:20:45  46819.862     254304.8559
03:20:56  46830.609     254911.2990
03:21:07  46841.365     254652.8603
03:21:17  46851.878     254404.4013
03:21:28  46862.389     254743.9662
03:21:38  46872.902     254514.5821
03:21:49  46883.657     254278.2467
03:21:59  46894.169     254866.6386
03:22:10  46904.683     254579.9518
03:22:20  46915.195     255012.9300
03:22:31  46925.709     254779.7386
03:22:42  46936.221     254313.6434
03:22:52  46946.736     254534.5815
03:23:03  46957.482     254361.6860
03:23:13  46967.994     254413.7944
03:23:24  46978.511     254594.1260
03:23:34  46989.020     254672.8573
03:23:45  46999.769     254462.4468
03:23:56  47010.285     254275.4333
03:24:06  47021.042     254712.4448
03:24:17  47031.552     254533.6704
03:24:27  47042.067     254586.4018
03:24:38  47052.578     254587.2831
03:24:48  47063.088     254587.1113
03:24:59  47073.599     254598.0842
03:25:09  47084.111     254395.0505
03:25:20  47094.622     254619.5266
03:25:30  47105.134     254627.5504
03:25:41  47115.647     254148.0976
03:25:51  47126.161     254545.1632
03:26:02  47136.670     254553.1699
03:26:12  47147.183     254609.4761
03:26:23  47157.694     254669.3607
03:26:34  47168.208     254557.0854
03:26:44  47178.727     254684.5313
03:26:55  47189.243     254742.1968
03:27:05  47199.756     254467.1213
03:27:16  47210.272     253901.2896
03:27:26  47220.781     254458.7883
03:27:37  47231.296     254551.9942
03:27:47  47241.808     254580.0481
03:27:57  47251.985     254670.5014
03:28:07  47262.163     254729.9888
03:28:18  47272.674     254042.0867
03:28:28  47283.188     254569.6960
03:28:39  47293.705     254410.0323
03:28:50  47304.214     255070.7670
03:29:00  47314.732     254198.5684
03:29:11  47325.244     254270.0409
03:29:21  47335.754     254147.9047
03:29:32  47346.505     254547.1516
03:29:43  47357.262     254279.3397
03:29:53  47367.772     254157.2590
03:30:04  47378.524     254595.0888
03:30:15  47389.279     254419.1178
03:30:25  47399.791     254239.1750
03:30:36  47410.303     254516.5056
03:30:46  47420.820     254317.1387
03:30:57  47431.571     254190.4789
03:31:07  47442.082     254360.5671
03:31:18  47452.597     254480.2543
03:31:28  47463.108     254039.7960
03:31:39  47473.619     254147.5841
03:31:49  47484.132     254345.5418
03:32:00  47494.649     254071.4423
03:32:10  47505.162     253896.3380
03:32:21  47515.677     253938.1042
03:32:31  47526.186     254042.3248
03:32:42  47536.696     253978.8281
03:32:53  47547.206     254150.7281
03:33:03  47557.722     253968.4761
03:33:14  47568.234     254005.3373
03:33:24  47578.750     253978.7035
03:33:35  47589.263     253456.1789
03:33:45  47600.012     253773.0516
03:33:56  47610.526     253825.2130
03:34:06  47621.037     253883.6750
03:34:17  47631.551     253357.4367
03:34:28  47642.302     253602.1403
03:34:38  47652.813     253828.6989
03:34:49  47663.326     253674.7522
03:34:59  47674.085     254138.1690
03:35:10  47684.598     253868.8440
03:35:20  47695.115     253904.2188
03:35:31  47705.624     253795.7299
03:35:41  47716.138     253662.1046
03:35:52  47726.651     253790.5066
03:36:02  47737.167     253469.5636
03:36:13  47747.918     253828.8646
03:36:24  47758.669     253994.4083
03:36:34  47769.181     253709.3301
03:36:45  47779.695     253497.6719
03:36:55  47789.794     253357.6052
03:37:06  47800.310     253409.5406
03:37:16  47810.821     253428.6533
03:37:27  47821.338     253101.8844
03:37:37  47831.853     253782.2697
03:37:48  47842.368     254010.0560
03:37:58  47852.880     253413.5098
03:38:09  47863.394     253417.8952
03:38:19  47873.905     253840.5319
03:38:30  47884.419     253974.3567
03:38:40  47894.929     253531.6725
03:38:51  47905.440     253375.0847
03:39:01  47915.951     253414.7489
03:39:12  47926.465     253480.3435
03:39:22  47936.975     253750.1343
03:39:33  47947.734     253179.9556
03:39:44  47958.247     253601.6879
03:39:54  47968.761     253428.3363
03:40:05  47979.275     253763.7139
03:40:15  47989.787     253072.1626
03:40:26  48000.303     253967.0837
03:40:36  48010.816     253442.4310
03:40:47  48021.329     253985.9092
03:40:57  48032.091     253857.5858
03:41:08  48042.604     254106.0303
03:41:18  48052.949     253728.5143
03:41:29  48063.461     253580.7352
03:41:39  48073.971     253305.9298
03:41:50  48084.485     254124.6957
03:42:00  48094.998     253391.3832
03:42:11  48105.753     253491.2981
03:42:22  48116.509     253513.5463
03:42:32  48127.022     253566.4294
03:42:42  48137.126     253416.4654
03:42:53  48147.640     253850.1995
03:43:03  48158.150     253695.0243
03:43:14  48168.664     253495.2296
03:43:24  48179.175     253792.0507
03:43:35  48189.689     253867.0262
03:43:46  48200.206     253872.9496
03:43:56  48210.720     253821.8733
03:44:07  48221.475     253884.7027
03:44:18  48232.231     253592.7125
03:44:28  48242.742     253632.0849
03:44:39  48253.255     253695.3444
03:44:49  48263.765     253499.1500
03:45:00  48274.276     253888.7142
03:45:10  48284.788     253704.0437
03:45:21  48295.304     253633.7599
03:45:31  48305.816     253547.1618
03:45:42  48316.329     253685.0768
03:45:52  48326.840     253720.1685
03:46:03  48337.354     254094.6667
03:46:13  48348.108     253520.0996
03:46:24  48358.622     253725.6720
03:46:35  48369.379     253798.6893
03:46:45  48379.893     253489.6700
03:46:56  48390.406     253655.1475
03:47:06  48401.165     253720.9978
03:47:17  48411.920     253443.1816
03:47:28  48422.675     253223.1522
03:47:38  48433.189     253914.2765
03:47:49  48443.701     253718.3096
03:48:00  48454.214     253693.0240
03:48:10  48464.726     253649.7737
03:48:21  48475.240     253685.6983
03:48:31  48485.351     253541.0368
03:48:41  48495.866     253349.9595
03:48:52  48506.376     253368.7313
03:49:02  48516.893     253739.5935
03:49:13  48527.405     253701.1998
03:49:23  48537.919     253921.3006
03:49:34  48548.433     253626.1246
03:49:44  48559.195     254079.8605
03:49:55  48569.949     253604.4375
03:50:05  48580.067     253590.2124
03:50:16  48590.583     253546.5161
03:50:27  48601.337     253527.2435
03:50:37  48611.848     253739.0791
03:50:48  48622.611     253652.4864
03:50:58  48633.128     253607.0902
03:51:09  48643.640     253765.8446
03:51:19  48654.154     253468.8290
03:51:30  48664.668     253584.4702
03:51:40  48675.182     254114.3685
03:51:51  48685.693     253942.9598
03:52:02  48696.209     253381.6258
03:52:12  48706.720     253555.0858
03:52:23  48717.235     253998.4967
03:52:33  48727.999     253809.5130
03:52:44  48738.509     253823.1026
03:52:55  48749.265     253516.7129
03:53:05  48759.778     253736.1948
03:53:16  48770.295     254001.2427
03:53:26  48781.051     253888.9372
03:53:37  48791.808     253802.8776
03:53:48  48802.320     253844.5086
03:53:58  48812.834     253493.7719
03:54:09  48823.346     253716.9307
03:54:19  48833.863     253303.4288
03:54:30  48844.375     253494.3954
03:54:40  48854.891     253448.5036
03:54:51  48865.404     253857.0290
03:55:01  48875.918     253706.0904
03:55:12  48886.430     254075.2994
03:55:22  48896.945     253597.7363
03:55:33  48907.455     254003.8684
03:55:43  48917.969     253661.4085
03:55:54  48928.479     253778.3752
03:56:04  48938.669     253413.4705
03:56:14  48949.185     253635.2402
03:56:25  48959.698     253349.9724
03:56:36  48970.454     253787.5039
03:56:46  48980.970     253530.2405
03:56:57  48991.480     253555.6534
03:57:07  49001.994     253816.0524
03:57:17  49012.194     253620.0082
03:57:28  49022.951     253665.4198
03:57:39  49033.460     253853.8498
03:57:49  49043.973     253440.2772
03:58:00  49054.734     253285.2017
03:58:11  49065.246     253987.7327
03:58:21  49076.007     253233.9651
03:58:32  49086.517     253496.6137
03:58:42  49097.028     253222.7286
03:58:53  49107.540     253448.3302
03:59:04  49118.301     253034.8902
03:59:14  49129.060     253145.9393
03:59:25  49139.820     252722.9169
03:59:36  49150.331     252106.5945
03:59:46  49160.845     252021.1745
03:59:57  49171.355     251665.6686
04:00:07  49181.871     251603.6448
04:00:18  49192.382     251158.7890
04:00:28  49202.895     251303.5516
04:00:39  49213.403     249928.7606
04:00:49  49223.918     250166.1528
04:01:00  49234.431     249873.3443
04:01:10  49244.945     249035.5982
04:01:21  49255.709     248358.1127
04:01:32  49266.470     246897.7896
04:01:42  49276.984     246827.4502
04:01:53  49287.752     246936.8494
04:02:04  49298.264     246153.5828
04:02:14  49308.776     245640.9049
04:02:25  49319.290     245203.8388
04:02:35  49329.802     244476.4090
04:02:46  49340.559     243707.8979
04:02:57  49351.325     244349.5884
04:03:07  49361.840     243206.5527
04:03:18  49372.351     242981.6119
04:03:28  49382.867     243028.7748
04:03:39  49393.379     241744.3717
04:03:49  49403.894     241376.8783
04:04:00  49414.665     241744.3952
04:04:11  49425.423     240905.0541
04:04:21  49435.934     240679.6890
04:04:32  49446.450     240218.0788
04:04:42  49456.962     239650.1185
04:04:53  49467.476     239443.9256
04:05:03  49477.988     239465.1125
04:05:14  49488.504     239060.5245
04:05:24  49499.017     238900.4877
04:05:35  49509.531     238593.4800
04:05:45  49520.044     238172.9320
04:05:56  49530.558     238074.7770
04:06:06  49541.071     237828.1493
04:06:17  49551.585     237509.9485
04:06:27  49562.098     237725.7765
04:06:38  49572.860     237458.1401
04:06:49  49583.369     236862.5595
04:06:59  49594.131     236514.2297
04:07:10  49604.645     236536.7031
04:07:20  49615.157     236560.0659
04:07:31  49625.672     237032.0522
04:07:42  49636.431     236397.3833
04:07:52  49646.944     235705.4402
04:08:03  49657.454     235819.6174
04:08:13  49667.968     235989.6195
04:08:24  49678.479     235311.7332
04:08:34  49688.994     235253.1346
04:08:45  49699.506     235179.9868
04:08:55  49710.025     235407.7966
04:09:06  49720.537     235233.5110
04:09:16  49731.051     234872.2679
04:09:27  49741.560     234698.4357
04:09:37  49752.074     234888.3820
04:09:48  49762.586     234691.5841
04:09:58  49773.095     234706.7696
04:10:09  49783.607     234373.6738
04:10:19  49794.120     234352.1454
04:10:30  49804.632     234452.9229
04:10:40  49815.146     234577.7447
04:10:51  49825.907     234570.1366
04:11:02  49836.669     234514.6721
04:11:12  49847.180     234238.3347
04:11:23  49857.693     233956.6702
04:11:34  49868.205     234369.9570
04:11:44  49878.720     234611.9851
04:11:55  49889.231     234974.8752
04:12:05  49899.994     234377.0243
04:12:16  49910.509     234529.1817
04:12:26  49921.018     234022.6392
04:12:37  49931.534     234166.6892
04:12:48  49942.302     234147.7329
04:12:58  49952.816     234399.4043
04:13:09  49963.582     234085.0284
04:13:19  49974.092     234453.6960
04:13:30  49984.606     234590.9241
04:13:40  49995.120     234255.4324
04:13:51  50005.635     234381.9432
04:14:02  50016.400     234588.7290
04:14:12  50026.911     234422.7983
04:14:23  50037.424     233999.9546
04:14:33  50048.189     233835.7704
04:14:44  50058.700     233920.1436
04:14:55  50069.214     233832.3167
04:15:05  50079.983     234058.3447
04:15:16  50090.498     234030.0289
04:15:26  50101.009     233643.4421
04:15:37  50111.524     233857.7816
04:15:48  50122.297     234189.6962
04:15:58  50132.758     234203.0517
04:16:09  50143.276     234109.8491
04:16:19  50153.788     234328.5139
